uwwState,rptMStateKey,uwwCode,uwwName,uwwLatitude,uwwLongitude,uwwLoadEnteringUWWTP,uwwCapacity,version,year
active,UK,UKENNW_UU_TP000092,MORECAMBE STW,54.02149982,-2.89671106,35442,47283,7,2016
active,UK,UKENNW_UU_TP000093,MOSSLEY STW,53.50082031,-2.040062314,12784,13980,7,2016
active,UK,UKENNW_UU_TP000094,NANTWICH STW,53.08357167,-2.510406144,18759,19074,7,2016
active,UK,UKENNW_UU_TP000095,Hoylake (NORTH WIRRAL [MEOLS] ) STW,53.40360569,-3.142363572,77746,84685,7,2016
active,UK,UKENNW_UU_TP000096,NORTHBANK STW,53.4312259,-2.420345441,17640,18291,7,2016
active,UK,UKENNW_UU_TP000097,NORTHWICH STW,53.26319813,-2.545076127,57753,60165,7,2016
active,UK,UKENNW_UU_TP000098,OLDHAM STW,53.53641898,-2.161871876,161356,161356,7,2016
active,UK,UKENNW_UU_TP000099,PARTINGTON STW,53.41372562,-2.444996521,8549,8549,7,2016
active,UK,UKENNW_UU_TP000100,PENRITH STW,54.65899631,-2.702745597,29857,29857,7,2016
active,UK,UKENNW_UU_TP000101,PREESALL   KNOTT END STW,53.91386627,-2.99395503,5804,6409,7,2016
active,UK,UKENNW_UU_TP000102,PRESTON (CLIFTON MARSH) STW,53.74491224,-2.824682847,253272,258099,7,2016
active,UK,UKENNW_UU_TP000103,ROCHDALE STW,53.60914663,-2.178503733,175672,216283,7,2016
active,UK,UKENNW_UU_TP000104,ROSSENDALE STW,53.68155463,-2.310800058,61517,62748,7,2016
active,UK,UKENNW_UU_TP000105,ROYTON STW,53.56026422,-2.14129589,30107,31294,7,2016
active,UK,UKENNW_UU_TP000106,RUNCORN STW,53.34936571,-2.690688606,83291,96800,7,2016
active,UK,UKENNW_UU_TP000107,SADDLEWORTH STW,53.5354497,-2.012198083,17992,18920,7,2016
active,UK,UKENNW_UU_TP000108,SALE STW,53.4325552,-2.351122406,69713,69713,7,2016
active,UK,UKENNW_UU_TP000109,SANDBACH STW,53.13015091,-2.387060089,19439,19599,7,2016
active,UK,UKENNW_UU_TP000110,LIVERPOOL (SANDON [NORTH LIVERPOOL DOCKS] ) STW,53.42817953,-3.002496417,623075,693484,7,2016
active,UK,UKENNW_UU_TP000111,SEDBURGH   STW,54.31483802,-2.537676614,2908,3705,7,2016
active,UK,UKENNW_UU_TP000112,SETTLE STW,54.05326229,-2.294751931,9024,15238,7,2016
active,UK,UKENNW_UU_TP000113,SKELMERSDALE STW,53.59195183,-2.793432729,48517,68513,7,2016
active,UK,UKENNW_UU_TP000114,SOUTHPORT (BANK END) STW,53.68004384,-2.954071734,93042,94681,7,2016
active,UK,UKENNW_UU_TP000115,ST HELENS STW,53.45798193,-2.700583484,137563,144639,7,2016
active,UK,UKENNW_UU_TP000116,STOCKPORT STW,53.40503254,-2.204240181,176010,191176,7,2016
active,UK,UKENNW_UU_TP000117,STRETFORD STW,53.43494772,-2.331724854,24488,24488,7,2016
active,UK,UKENNW_UU_TP000118,TARPORLEY STW,53.14650994,-2.654385601,2749,2979,7,2016
active,UK,UKENNW_UU_TP000119,TARVIN STW,53.20211297,-2.766465034,7361,7500,7,2016
active,UK,UKENNW_UU_TP000120,TYLDESLEY STW,53.48619315,-2.465753503,30929,31985,7,2016
active,UK,UKENNW_UU_TP000121,ULVERSTON STW,54.18623921,-3.063309619,16456,17192,7,2016
active,UK,UKENNW_UU_TP000122,URMSTON STW,53.44198554,-2.409913431,32044,32166,7,2016
active,UK,UKENNW_UU_TP000123,WALTON-LE-DALE STW,53.74249971,-2.693316048,59577,62580,7,2016
active,UK,UKENNW_UU_TP000124,NORTH WARRINGTON   STW,53.37719558,-2.632213568,272247,332932,7,2016
active,UK,UKENNW_UU_TP000125,SOUTH WARRINGTON   STW,53.36547336,-2.622121555,44461,44461,7,2016
active,UK,UKENNW_UU_TP000126,WAVERTON STW,53.17458701,-2.796794204,2306,2306,7,2016
active,UK,UKENNW_UU_TP000127,WEAVERHAM STW,53.26855842,-2.582463885,7190,7555,7,2016
active,UK,UKENNW_UU_TP000128,WESTHOUGHTON STW,53.52843435,-2.529470109,29430,32614,7,2016
active,UK,UKENNW_UU_TP000129,WHALEY BRIDGE STW,53.34588181,-1.982701949,38483,40084,7,2016
active,UK,UKENNW_UU_TP000130,WHALLEY STW,53.82311908,-2.42684333,4986,5076,7,2016
active,UK,UKENNW_UU_TP000131,WHITEHAVEN STW,54.57426198,-3.579111339,33506,36845,7,2016
active,UK,UKENNW_UU_TP000132,WIDNES STW,53.34066915,-2.774805831,114908,114908,7,2016
active,UK,UKENNW_UU_TP000133,WIGAN (HOSCAR) STW,53.5985267,-2.784610505,363450,410498,7,2016
active,UK,UKENNW_UU_TP000134,WIGTON STW,54.83538701,-3.156895742,8815,9128,7,2016
active,UK,UKENNW_UU_TP000135,WILMSLOW STW,53.33755165,-2.239809708,23711,23711,7,2016
active,UK,UKENNW_UU_TP000136,WILPSHIRE STW,53.78726842,-2.494021416,2982,3184,7,2016
active,UK,UKENNW_UU_TP000137,WINDERMERE STW,54.3141085,-2.947933855,10260,11286,7,2016
active,UK,UKENNW_UU_TP000138,WINSFORD STW,53.20170307,-2.523441352,34854,37658,7,2016
active,UK,UKENNW_UU_TP000139,WORKINGTON STW,54.67177383,-3.544744689,53490,75866,7,2016
active,UK,UKENNW_UU_TP000140,WORSLEY STW,53.52068437,-2.421532751,22886,22886,7,2016
active,UK,UKENNW_UU_TP000141,WRENBURY STW,53.02389284,-2.58633227,3287,3445,7,2016
active,UK,UKENNW_UU_TP000142,SALFORD STW,53.47926186,-2.311412723,103098,105720,7,2016
inactive,UK,UKENNW_UU_TP000143,DALSTON WWTW,54.85147479,-2.967816181,1568,3652,7,2016
active,UK,UKENNW_UU_TP000146,NEWBIGGIN STW HUMUS TANK EFFLUENT,54.11147495,-3.126819861,2310,2498,7,2016
active,UK,UKENNW_UU_TP000148,INGLETON ETW EFFLUENT FROM LAND TREATMNT,54.14845096,-2.481013944,2641,2742,7,2016
active,UK,UKENNW_UU_TP000150,WARWICK BRIDGE AND DISTRICT STW HUMUS,54.9109439,-2.824802294,2123,2123,7,2016
active,UK,UKENNW_UU_TP000151,KIRKBY LONSDALE STW HUMUS TANK EFFLUENT,54.19523408,-2.591300122,2028,2182,7,2016
active,UK,UKENSO_SW_TP000001,SOUTHAMPTON WEST (MILLBROOK) STW,50.91049583,-1.450663936,134433,135218,7,2016
active,UK,UKENSO_SW_TP000002,"LYMINGTON, PENNINGTON, NEW MILTON   STW""",50.73991504,-1.561004182,53126,53126,7,2016
active,UK,UKENSO_SW_TP000003,WINCHESTER CENTRAL AND SOUTH (MORESTEAD) STW,51.0482545,-1.301557686,37090,44485,7,2016
active,UK,UKENSO_SW_TP000004,PORTSMOUTH AND HAVANT   STW,50.84417044,-0.993620785,370749,370749,7,2016
active,UK,UKENSO_SW_TP000005,"FAWLEY, CALSHOT, BLACKFIELD   STW""",50.82497258,-1.340401134,14511,14895,7,2016
active,UK,UKENSO_SW_TP000006,ANDOVER STW,51.17308929,-1.468535745,62951,63351,7,2016
active,UK,UKENSO_SW_TP000007,SOUTHAMPTON SOUTH EAST (WOOLSTON) STW,50.89125644,-1.38311432,63622,65127,7,2016
active,UK,UKENSO_SW_TP000008,"FAREHAM AND GOSPORT, HAMBLE, HEDGE END (PEEL COMMON) STW""",50.82593493,-1.194276533,258949,258949,7,2016
active,UK,UKENSO_SW_TP000009,ROMSEY   STW,50.98650475,-1.512667265,18976,19999,7,2016
active,UK,UKENSO_SW_TP000010,"WINCHESTER N, KINGSWORTHY (HARESTOCK) STW""",51.08961932,-1.330848579,15801,15801,7,2016
active,UK,UKENSO_SW_TP000011,"TOTTON, MARCHWOOD, HYTHE, CADNAM   STW""",50.89834116,-1.457106263,74266,75098,7,2016
active,UK,UKENSO_SW_TP000012,SOUTHAMPTON North East (Portswood) STW,50.9287267,-1.382846768,72657,73948,7,2016
active,UK,UKENSO_SW_TP000013,EASTLEIGH   STW,50.95890954,-1.334463904,100830,100830,7,2016
active,UK,UKENSO_SW_TP000014,WELLOW STW,50.97089503,-1.55108442,4356,4419,7,2016
active,UK,UKENSO_SW_TP000015,LYNDHURST STW,50.89224969,-1.55636159,3445,3532,7,2016
active,UK,UKENSO_SW_TP000016,"SANDOWN, VENTNOR,BEMBRIDGE   STW""",50.66328851,-1.149606659,136866,137362,7,2016
active,UK,UKENSO_SW_TP000019,BROADSTAIRS/MARGATE OUT CSM (Weatherlees B),51.39100981,1.4193151,89383,89383,7,2016
active,UK,UKENSO_SW_TP000020,TONBRIDGE STW,51.19290611,0.28792345,50021,50021,7,2016
active,UK,UKENSO_SW_TP000021,TUNBRIDGE WELLS   South STW,51.12125859,0.206313084,31530,31530,7,2016
active,UK,UKENSO_SW_TP000022,"RAMSGATE, SANDWICH, DEAL   STW""",51.31729211,1.345011496,95413,95413,7,2016
active,UK,UKENSO_SW_TP000023,HERNE BAY STW,51.36205357,1.170744014,39441,41204,7,2016
active,UK,UKENSO_SW_TP000024,QUEENBOROUGH STW,51.40290147,0.743137678,37840,41809,7,2016
active,UK,UKENSO_SW_TP000025,CHATHAM AND GILLINGHAM   STW,51.38597095,0.627996714,254716,254716,7,2016
active,UK,UKENSO_SW_TP000026,ASHFORD STW,51.15338513,0.886355254,106104,106104,7,2016
active,UK,UKENSO_SW_TP000027,HYTHE STW,51.06468141,1.075966078,19624,19681,7,2016
active,UK,UKENSO_SW_TP000028,DOVER/FOLKSTONE   STW,51.11339544,1.264331902,114216,114216,7,2016
active,UK,UKENSO_SW_TP000029,REDGATE MILL STW,51.06718425,0.215159399,20574,21344,7,2016
active,UK,UKENSO_SW_TP000030,MAIDSTONE AND AYLESFORD   STW,51.30757354,0.465905534,127018,127018,7,2016
active,UK,UKENSO_SW_TP000031,WHITEWALL CREEK STW,51.4045082,0.514859011,35150,35150,7,2016
active,UK,UKENSO_SW_TP000032,SITTINGBOURNE STW,51.35066004,0.742571719,73482,73482,7,2016
active,UK,UKENSO_SW_TP000033,CANTERBURY STW,51.29526239,1.110285347,64462,64462,7,2016
active,UK,UKENSO_SW_TP000034,OXTED STW,51.23447661,0.002778536,14467,14467,7,2016
active,UK,UKENSO_SW_TP000035,LINGFIELD STW,51.18736794,-0.014991404,10947,11616,7,2016
active,UK,UKENSO_SW_TP000036,ROBERTSBRIDGE STW,50.98489896,0.483958271,2449,2529,7,2016
active,UK,UKENSO_SW_TP000037,TENTERDEN STW,51.06276798,0.662441837,8028,8866,7,2016
active,UK,UKENSO_SW_TP000038,EDENBRIDGE STW,51.2022317,0.077821803,10208,11281,7,2016
active,UK,UKENSO_SW_TP000039,LEEDS STW,51.25243564,0.610914128,4194,4194,7,2016
active,UK,UKENSO_SW_TP000040,SELLINGE STW,51.10514198,0.978341911,4965,5055,7,2016
active,UK,UKENSO_SW_TP000041,BIDBOROUGH STW,51.15961194,0.228794907,9496,9496,7,2016
active,UK,UKENSO_SW_TP000042,TUNBRIDGE WELLS North STW,51.15694529,0.289089886,31441,31441,7,2016
active,UK,UKENSO_SW_TP000043,SWALECLIFFE STW,51.36447219,1.064729669,34427,36960,7,2016
active,UK,UKENSO_SW_TP000045,GODSTONE STW,51.23698012,-0.046908847,5040,5348,7,2016
active,UK,UKENSO_SW_TP000046,DITTON STW,51.3039137,0.452179572,10519,10519,7,2016
active,UK,UKENSO_SW_TP000048,WADHURST WHITEGATES STW,51.08349709,0.327227324,2800,2963,7,2016
active,UK,UKENSO_SW_TP000049,CROWBOROUGH   STW,51.07807026,0.140140271,2258,2320,7,2016
active,UK,UKENSO_SW_TP000050,CRANBROOK STW,51.09634129,0.544232349,6497,7191,7,2016
active,UK,UKENSO_SW_TP000051,EAST PECKHAM STW,51.21654524,0.4025534,3090,3090,7,2016
active,UK,UKENSO_SW_TP000052,HAM HILL STW,51.32531912,0.45557509,62030,62030,7,2016
active,UK,UKENSO_SW_TP000053,WESTFIELD STW,50.90898397,0.585241649,2155,2228,7,2016
active,UK,UKENSO_SW_TP000054,CHARTHAM STW,51.25889506,1.034676367,6160,6564,7,2016
active,UK,UKENSO_SW_TP000055,FAVERSHAM STW,51.32246585,0.910111432,34293,40364,7,2016
active,UK,UKENSO_SW_TP000056,NEWNHAM VALLEY STW,51.30612375,1.205099495,6714,7296,7,2016
active,UK,UKENSO_SW_TP000057,"HORSMONDEN, TONBRIDGE, KENT STW""",51.137453,0.459315789,7537,7537,7,2016
active,UK,UKENSO_SW_TP000058,LENHAM STW,51.22464592,0.72636257,2936,3073,7,2016
active,UK,UKENSO_SW_TP000059,"WINGHAM, AYLESHAM   STW""",51.2710047,1.226155588,16906,28180,7,2016
active,UK,UKENSO_SW_TP000060,EDEN VALE STW,51.141168,-0.013800091,13683,13815,7,2016
active,UK,UKENSO_SW_TP000061,PEMBURY STW,51.15814688,0.349574987,6120,6120,7,2016
active,UK,UKENSO_SW_TP000062,EASTRY STW,51.25060134,1.321690027,2288,2288,7,2016
active,UK,UKENSO_SW_TP000063,STAPLEHURST STW,51.1722249,0.558565867,5422,5422,7,2016
active,UK,UKENSO_SW_TP000064,WATERINGBURY STW,51.2521957,0.431727143,9879,9879,7,2016
active,UK,UKENSO_SW_TP000065,"BATTLE, MARLEY LANE, BATTLE STW""",50.91859267,0.500487177,6068,6123,7,2016
active,UK,UKENSO_SW_TP000066,WESTBERE STW,51.30859976,1.157368618,6044,6467,7,2016
active,UK,UKENSO_SW_TP000067,CHARING STW,51.2014163,0.794854192,2632,2805,7,2016
active,UK,UKENSO_SW_TP000068,WYE STW,51.18192748,0.929625447,1965,2453,7,2016
active,UK,UKENSO_SW_TP000070,MINSTER STW,51.32090923,1.311769642,4491,4491,7,2016
active,UK,UKENSO_SW_TP000071,LITTLESTONE STW,50.97923167,0.951522586,14720,14720,7,2016
active,UK,UKENSO_SW_TP000072,FELBRIDGE STW,51.15390775,-0.053707532,6466,6543,7,2016
active,UK,UKENSO_SW_TP000073,LYDD STW,50.94777972,0.888502265,3786,3786,7,2016
active,UK,UKENSO_SW_TP000074,TEYNHAM STW,51.33587955,0.807220598,3691,3691,7,2016
active,UK,UKENSO_SW_TP000075,STOKE STW,51.44763659,0.644965825,2657,2932,7,2016
active,UK,UKENSO_SW_TP000076,PADDOCK WOOD STW,51.18550455,0.397475404,10437,10437,7,2016
active,UK,UKENSO_SW_TP000078,HADLOW STW,51.21717192,0.333834115,3437,3437,7,2016
active,UK,UKENSO_SW_TP000079,HEADCORN STW,51.16967794,0.598610645,2899,8028,7,2016
active,UK,UKENSO_SW_TP000080,UCKFIELD STW,50.96676174,0.086239291,21003,22220,7,2016
active,UK,UKENSO_SW_TP000081,BURGESS HILL   STW,50.97014712,-0.166969683,54789,54789,7,2016
active,UK,UKENSO_SW_TP000082,"NEWHAVEN, LEWES   STW""",50.78814619,0.058513317,59066,59816,7,2016
active,UK,UKENSO_SW_TP000083,WORTHING   STW,50.82051111,-0.340279082,137980,137980,7,2016
active,UK,UKENSO_SW_TP000084,SCAYNES HILL STW,51.00159007,-0.035986862,40136,40136,7,2016
active,UK,UKENSO_SW_TP000085,"HEATHFIELD, HORHAM   STW""",50.93073054,0.269595928,13129,13964,7,2016
active,UK,UKENSO_SW_TP000086,PETERSFIELD STW,51.00044352,-0.90643221,20595,20595,7,2016
active,UK,UKENSO_SW_TP000087,PULBOROUGH STW,50.95214007,-0.487648931,8693,8693,7,2016
active,UK,UKENSO_SW_TP000088,HORSHAM STW,51.05508648,-0.359974056,77717,79207,7,2016
active,UK,UKENSO_SW_TP000089,LUXFORD LN-EAST GRINSTEAD STW,51.10836879,0.004179417,9602,9602,7,2016
active,UK,UKENSO_SW_TP000090,LITTLEHAMPTON AND BOGNOR   STW,50.81927916,-0.586096353,130053,130191,7,2016
active,UK,UKENSO_SW_TP000091,"EAST HASTINGS, BEXHILL   STW""",50.85699169,0.507193718,141227,141227,7,2016
active,UK,UKENSO_SW_TP000092,SHOREHAM / PORTSLADE   STW,50.82899249,-0.227216779,54577,54577,7,2016
active,UK,UKENSO_SW_TP000093,EASTBOURNE STW,50.78451336,0.325471068,116510,117043,7,2016
active,UK,UKENSO_SW_TP000094,TANGMERE STW,50.85266606,-0.697802654,4672,4873,7,2016
active,UK,UKENSO_SW_TP000095,RUDGWICK STW,51.0763298,-0.45996433,2249,2294,7,2016
active,UK,UKENSO_SW_TP000096,HAILSHAM SOUTH STW,50.85253373,0.26797136,28533,32563,7,2016
active,UK,UKENSO_SW_TP000097,HAILSHAM NORTH STW,50.87434834,0.273749582,16415,16415,7,2016
active,UK,UKENSO_SW_TP000098,"STORRINGTON, STORRINGTON STW""",50.92777356,-0.47004014,7607,7824,7,2016
active,UK,UKENSO_SW_TP000099,"ASHINGTON, LONDON ROAD STW""",50.92841519,-0.38479575,8405,8405,7,2016
active,UK,UKENSO_SW_TP000100,PAGHAM STW,50.78177088,-0.74842718,8253,8253,7,2016
active,UK,UKENSO_SW_TP000101,LIDSEY STW,50.82146353,-0.659940896,25323,27750,7,2016
active,UK,UKENSO_SW_TP000102,WINDMILL HILL HERSTMONCEUX STW,50.89074934,0.344395697,2058,2319,7,2016
active,UK,UKENSO_SW_TP000103,HENFIELD STW,50.94048161,-0.268528736,5015,5379,7,2016
active,UK,UKENSO_SW_TP000104,CHIDDINGFOLD STW,51.12141078,-0.616845973,3032,3032,7,2016
active,UK,UKENSO_SW_TP000105,FOREST ROW STW,51.10039643,0.07453801,4090,4440,7,2016
active,UK,UKENSO_SW_TP000106,BOSHAM STW,50.81535143,-0.854447701,3587,3891,7,2016
active,UK,UKENSO_SW_TP000107,CHICHESTER STW,50.82866943,-0.804197682,36364,36364,7,2016
active,UK,UKENSO_SW_TP000109,THORNHAM STW,50.83715245,-0.924638376,21249,21249,7,2016
active,UK,UKENSO_SW_TP000110,NEWICK STW,50.97734104,0.02163899,4058,4058,7,2016
active,UK,UKENSO_SW_TP000111,LAVANT STW,50.86435138,-0.772833231,2421,2421,7,2016
active,UK,UKENSO_SW_TP000112,BARCOMBE NEW STW,50.93422068,0.009990811,3309,3451,7,2016
active,UK,UKENSO_SW_TP000113,RINGMER   STW,50.893948,0.081305737,4861,5111,7,2016
active,UK,UKENSO_SW_TP000114,SOUTH AMBERSHAM STW,50.98264427,-0.694198826,13225,13698,7,2016
active,UK,UKENSO_SW_TP000115,SIDLESHAM STW,50.75567693,-0.796644741,28121,28193,7,2016
active,UK,UKENSO_SW_TP000116,LOXWOOD STW,51.06597985,-0.507162974,3448,3448,7,2016
active,UK,UKENSO_SW_TP000117,STEYNING STW,50.895866,-0.314593643,9223,10183,7,2016
active,UK,UKENSO_SW_TP000118,LISS STW,51.0371928,-0.90033317,6127,6127,7,2016
active,UK,UKENSO_SW_TP000119,CUCKFIELD STW,50.99961333,-0.145599148,3067,3312,7,2016
active,UK,UKENSO_SW_TP000120,PARTRIDGE GREEN STW,50.95508694,-0.3016312,2256,2520,7,2016
active,UK,UKENSO_SW_TP000121,PETWORTH SOUTH STW,50.97248146,-0.608426654,2690,2690,7,2016
active,UK,UKENSO_SW_TP000122,SPELDHURST STW,51.15568339,0.223042494,3558,3558,7,2016
active,UK,UKENSO_SW_TP000123,WROXALL STW,50.62564575,-1.22602062,2666,2945,7,2016
active,UK,UKENSO_SW_TP000124,WICKHAM STW,50.8945456,-1.196435136,2164,2251,7,2016
active,UK,UKENSO_SW_TP000125,TICEHURST STW,51.04447829,0.427322589,2925,2925,7,2016
active,UK,UKENSO_SW_TP000126,PEACEHAVEN WASTEWATER TREATMENT WKS,50.78068161,-0.03454693,288429,288429,7,2016
active,UK,UKENSO_SW_TP000127,EASTCHURCH STW,51.3911703,0.845797101,8467,8467,7,2016
inactive,UK,UKENSO_SW_TP000128,BURSLEDON STW,50.87580406,-1.316317951,,7270,7,2016
active,UK,UKENSO_SW_TP000129,BARTON STACEY STW,51.17552688,-1.382563538,3853,3853,7,2016
active,UK,UKENSO_SW_TP000130,BILLINGSHURST STW,51.01184142,-0.464695577,7434,7631,7,2016
active,UK,UKENSO_SW_TP000131,OVERTON STW,51.24447651,-1.279995518,4482,4482,7,2016
active,UK,UKENSO_SW_TP000132,BISHOPS WALTHAM NEW STW,50.94236381,-1.229188071,13359,15917,7,2016
active,UK,UKENSO_SW_TP000133,GRIMSTEAD STW,51.04679815,-1.672861135,2968,2968,7,2016
active,UK,UKENSO_SW_TP000134,LUDGERSHALL STW,51.24664549,-1.61084389,4146,4146,7,2016
active,UK,UKENSO_SW_TP000135,WHITCHURCH STW,51.21849707,-1.331302384,4766,4806,7,2016
active,UK,UKENSO_SW_TP000136,BROCKENHURST STW,50.82370988,-1.559026928,3762,3762,7,2016
active,UK,UKENSO_SW_TP000137,ALRESFORD STW,51.07269825,-1.15855635,5354,5633,7,2016
active,UK,UKENSO_SW_TP000138,IVY DOWN LANE EAST OAKLEY,51.25592371,-1.193148869,5069,5069,7,2016
active,UK,UKENSO_SW_TP000139,RYE STW,50.94468522,0.743501956,5630,5630,7,2016
active,UK,UKENSO_SW_TP000140,COXHEATH STW,51.24425193,0.512295483,8242,8242,7,2016
active,UK,UKENSO_SW_TP000141,GRAVESEND STW,51.44346303,0.400602249,59928,59928,7,2016
active,UK,UKENSO_SW_TP000142,NORTHFLEET STW,51.43836924,0.32766825,56966,56966,7,2016
active,UK,UKENSO_SW_TP000143,SWAY OUTLET CSM DATA,50.76765742,-1.593274051,2573,2588,7,2016
active,UK,UKENSO_SW_TP000144,KINGS SOMBOURNE OUT CSM DATA,51.05880047,-1.514320675,2018,2156,7,2016
active,UK,UKENSO_SW_TP000145,BIDDENDEN STW,51.11820581,0.6391344,2016,2499,7,2016
inactive,UK,UKENSO_SW_TP000146,WOULDHAM STW,51.3571764,0.458040045,99,2974,7,2016
active,UK,UKENSO_SW_TP000147,HAWKHURST NORTH STW,51.053365,0.520654,2134,2134,7,2016
active,UK,UKENSW_SWS_TP000001,AXMINSTER   STW,50.77259144,-3.023878382,7913,15748,7,2016
active,UK,UKENSW_SWS_TP000002,BARNSTAPLE   STW,51.08928707,-4.095697677,49638,63534,7,2016
active,UK,UKENSW_SWS_TP000003,BERE ALSTON STW,50.47652323,-4.199464332,2320,2361,7,2016
active,UK,UKENSW_SWS_TP000004,BODMIN (NANSTALLON) STW,50.47185807,-4.757732931,15884,19608,7,2016
active,UK,UKENSW_SWS_TP000005,BODMIN (SCARLETTS WELL) STW,50.47404998,-4.741876683,4381,9824,7,2016
active,UK,UKENSW_SWS_TP000006,BUCKFASTLEIGH STW,50.4797337,-3.763292009,8150,19374,7,2016
active,UK,UKENSW_SWS_TP000007,BUDE STW,50.81350977,-4.534993711,18502,18743,7,2016
active,UK,UKENSW_SWS_TP000008,CALLINGTON   STW,50.496177,-4.340905379,9543,14223,7,2016
active,UK,UKENSW_SWS_TP000009,CALSTOCK STW,50.49605928,-4.195154727,2088,3097,7,2016
active,UK,UKENSW_SWS_TP000010,CAMBORNE / REDRUTH   STW,50.23008896,-5.320136463,59253,59253,7,2016
active,UK,UKENSW_SWS_TP000011,CAMELFORD STW,50.6191468,-4.678912186,3146,3828,7,2016
active,UK,UKENSW_SWS_TP000012,CARNON DOWNS STW,50.21762196,-5.099192598,3128,4186,7,2016
active,UK,UKENSW_SWS_TP000013,CHUDLEIGH STW,50.60272458,-3.611788154,4443,5127,7,2016
active,UK,UKENSW_SWS_TP000014,COLYTON & COLYFORD STW,50.73331833,-3.05823447,3086,5357,7,2016
active,UK,UKENSW_SWS_TP000015,COMPTON AND MARLDON STW,50.48078881,-3.603336572,2068,2413,7,2016
active,UK,UKENSW_SWS_TP000016,BIDEFORD/NORTHAM   STW,51.02653534,-4.252018365,44010,44010,7,2016
active,UK,UKENSW_SWS_TP000017,CREDITON STW,50.79277274,-3.638281733,13523,20238,7,2016
active,UK,UKENSW_SWS_TP000018,CULLOMPTON STW,50.84790823,-3.391945423,10092,10809,7,2016
active,UK,UKENSW_SWS_TP000019,DARTMOUTH STW,50.3563266,-3.604424645,10192,21986,7,2016
active,UK,UKENSW_SWS_TP000020,DAWLISH STW,50.59288916,-3.452973018,21460,27172,7,2016
active,UK,UKENSW_SWS_TP000021,DELABOLE STW,50.6173245,-4.726410813,1975,2251,7,2016
active,UK,UKENSW_SWS_TP000022,ERNESETTLE AND SALTASH   STW,50.42015747,-4.188883187,59880,75561,7,2016
active,UK,UKENSW_SWS_TP000023,EXETER STW,50.69173254,-3.490910977,154922,154922,7,2016
active,UK,UKENSW_SWS_TP000024,EXMOUTH STW,50.61509925,-3.38007065,53858,59978,7,2016
active,UK,UKENSW_SWS_TP000025,FALMOUTH STW,50.14985556,-5.048619606,42194,45285,7,2016
active,UK,UKENSW_SWS_TP000027,FLUXTON STW,50.72562034,-3.292753346,4982,5147,7,2016
active,UK,UKENSW_SWS_TP000028,FOWEY STW,50.34653377,-4.646129823,4893,13703,7,2016
active,UK,UKENSW_SWS_TP000029,GREAT TORRINGTON STW,50.95161568,-4.161270418,6418,13100,7,2016
active,UK,UKENSW_SWS_TP000030,GUNNISLAKE STW,50.51671674,-4.210008387,2225,2400,7,2016
active,UK,UKENSW_SWS_TP000031,ST IVES AND PENZANCE   STW,50.17095546,-5.435442861,72676,82412,7,2016
active,UK,UKENSW_SWS_TP000032,HEATHFIELD STW,50.57444379,-3.648121533,10677,10677,7,2016
active,UK,UKENSW_SWS_TP000033,HELSTON STW,50.09620259,-5.28013906,15624,15624,7,2016
active,UK,UKENSW_SWS_TP000034,HOLSWORTHY   STW,50.80429697,-4.356774825,3247,3481,7,2016
active,UK,UKENSW_SWS_TP000035,HONITON STW,50.80185648,-3.202628705,14001,15209,7,2016
active,UK,UKENSW_SWS_TP000036,HORRABRIDGE STW,50.51441133,-4.119269734,3039,4145,7,2016
active,UK,UKENSW_SWS_TP000037,ILFRACOMBE STW,51.20876198,-4.10975213,15671,19444,7,2016
active,UK,UKENSW_SWS_TP000038,IPPLEPEN & TORBRYAN STW,50.48926471,-3.653825281,2635,2760,7,2016
active,UK,UKENSW_SWS_TP000039,IVYBRIDGE STW,50.38478052,-3.926797847,12728,13384,7,2016
active,UK,UKENSW_SWS_TP000040,KENTON AND STARCROSS STW,50.63630246,-3.452798443,2969,3936,7,2016
active,UK,UKENSW_SWS_TP000041,KINGSBRIDGE STW,50.26806954,-3.772116689,7285,9566,7,2016
active,UK,UKENSW_SWS_TP000042,LADOCK VALLEY STW,50.28493256,-4.985379555,4349,4682,7,2016
active,UK,UKENSW_SWS_TP000043,LANNER ST DAY STW,50.22299491,-5.162470671,5052,5285,7,2016
active,UK,UKENSW_SWS_TP000044,LAUNCESTON   STW,50.64043505,-4.332058025,17034,21079,7,2016
active,UK,UKENSW_SWS_TP000045,LISKEARD   STW,50.441121,-4.478539994,12585,13015,7,2016
active,UK,UKENSW_SWS_TP000046,LOOE STW,50.35574317,-4.471347032,7846,10905,7,2016
active,UK,UKENSW_SWS_TP000047,LOSTWITHIEL STW,50.39679497,-4.664760004,3050,3413,7,2016
active,UK,UKENSW_SWS_TP000048,MALBOROUGH STW,50.23572724,-3.807671031,5758,8685,7,2016
active,UK,UKENSW_SWS_TP000049,MILLBROOK STW,50.3519781,-4.2061008,3765,3765,7,2016
active,UK,UKENSW_SWS_TP000050,NEWQUAY STW,50.39090205,-5.071930666,50473,68513,7,2016
active,UK,UKENSW_SWS_TP000051,NEWTON ABBOT / TEIGNMOUTH   STW,50.53752122,-3.578305967,82873,85364,7,2016
active,UK,UKENSW_SWS_TP000052,NORTH FAL   STW,50.32216968,-4.891678525,8252,8389,7,2016
active,UK,UKENSW_SWS_TP000053,OKEHAMPTON STW,50.76733142,-3.988069977,8412,16451,7,2016
