"rcaID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
730,"IT",106,"ITTW20SA0000000056","Stagno della Vivagna",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
731,"IT",106,"ITTW20SA0000000057","Su Stangioni",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
732,"IT",106,"ITTW20SA0000000058","Sa Masa",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
733,"IT",106,"ITLK20SA0000000059","Lago di Temo",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
734,"IT",106,"ITLK20SA0000000060","Bacino artificiale del Cuga",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
735,"IT",106,"ITLK20SA0000000061","Lago Bidighinzu",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
736,"IT",106,"ITLK20SA0000000062","Lago Bùnnari",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
737,"IT",106,"ITLK20SA0000000063","Traversa Rio Mascari",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
738,"IT",106,"ITLK20SA0000000064","Lago Lerno (Mannu di Pattada)",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
739,"IT",106,"ITLK20SA0000000065","Lago di Posada",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
740,"IT",106,"ITLK20SA0000000066","Lago Liscia",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
741,"IT",106,"ITLK20SA0000000067","Traversa Tirso a Cantoniera",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
742,"IT",106,"ITLK20SA0000000068","Invaso Tirso Prano Antoni",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
743,"IT",106,"ITLK20SA0000000069","Lago di Cucchinadorza",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
744,"IT",106,"ITLK20SA0000000070","Diga di Gusana",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
745,"IT",106,"ITLK20SA0000000071","Diga Govossai",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
746,"IT",106,"ITLK20SA0000000072","Lago di Benzone",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
747,"IT",106,"ITLK20SA0000000073","Lago del Cedrino",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
748,"IT",106,"ITLK20SA0000000074","Diga di Santa Lucia",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
749,"IT",106,"ITLK20SA0000000075","Lago Mulargia",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
750,"IT",106,"ITLK20SA0000000076","Diga Flumineddu a Capanna Silicheri",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
751,"IT",106,"ITLK20SA0000000077","Simbirizzi",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
752,"IT",106,"ITLK20SA0000000078","Invaso Leni",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
753,"IT",106,"ITLK20SA0000000079","Traversa Riu Mannu",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
754,"IT",106,"ITLK20SA0000000080","Flumini Mannu a Casa Fiume",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
755,"IT",106,"ITLK20SA0000000081","Lago di Is Barroccus",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
756,"IT",106,"ITLK20SA0000000082","Genna is Abis (Basso Cixerri)",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
757,"IT",106,"ITLK20SA0000000083","Bau Pressiu",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
758,"IT",106,"ITLK20SA0000000084","Diga di Santu Miali (Sa forada)",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
759,"IT",106,"ITLK20SA0000000085","Lago del Coghinas",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
760,"IT",106,"ITLK20SA0000000086","Traversa Tirso a Sili",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
761,"IT",106,"ITLK20SA0000000087","Traversa Tirso a S. Vittoria",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
762,"IT",106,"ITLK20SA0000000088","Lago di Monteponi",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
763,"IT",106,"ITLK20SA0000000089","Lago sa Misericordia",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
764,"IT",106,"ITLK20SA0000000090","Lago di Castel Doria",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
765,"IT",106,"ITLK20SA0000000091","Traversa sul Riu Pugghiolu",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
766,"IT",106,"ITLK20SA0000000092","Invaso Olai",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
767,"IT",106,"ITLK20SA0000000093","Lago sos Canales",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
768,"IT",106,"ITLK20SA0000000094","Lago Torrei",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
769,"IT",106,"ITLK20SA0000000095","Traversa Rio di Orgosolo",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
770,"IT",106,"ITLK20SA0000000096","Lago alto del Flumendosa (Bau Muggeris)",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
771,"IT",106,"ITLK20SA0000000097","Traversa Bau e Mela",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
772,"IT",106,"ITLK20SA0000000098","Traversa Bau e Mandara",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
773,"IT",106,"ITLK20SA0000000099","Lago del Medio Flumendosa",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
774,"IT",106,"ITLK20SA0000000100","Lago di Corongiu",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
775,"IT",106,"ITLK20SA0000000101","Medau Zirimilis",101,,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
776,"IT",106,"ITLK20SA0000000102","Lago di Punta Gennarta",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
777,"IT",106,"ITLK20SA0000000103","Lago di Monte Prano",101,,,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
778,"IT",106,"ITLK17SA0000000003","invaso Camastra",101,,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
779,"IT",106,"ITLK17SA0000000006","invaso Monte Cotugno",101,,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
780,"IT",106,"ITLK17SA0000000007","invaso Pertusillo",101,,,False,False,False,19/12/2006,True,True,True,False,"",False,False,False,False,,False
781,"IT",106,"ITLK17SA0000000008","invaso Rendina",101,,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
782,"IT",106,"ITLK17SA0000000009","invaso S. Giuliano",101,,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
783,"IT",106,"ITLK17SA0000000010","laghi Monticchio",101,,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
784,"IT",106,"ITLK17SA0000000011","lago Pantano",101,,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
785,"IT",106,"ITLK13000000000001","Lago di Bomba",101,,,False,False,False,03/04/2006,False,True,False,False,"",False,False,False,False,,False
786,"IT",106,"ITLK13000000000002","Lago di Casoli",101,,,False,False,False,03/04/2006,False,True,False,False,"",False,False,False,False,,False
787,"IT",106,"ITLK13000000000003","Lago di Penne",101,,,False,False,False,03/04/2006,False,True,False,False,"",False,False,False,False,,False
788,"IT",106,"ITLK13000000000004","Lago di Scanno",101,,,False,False,False,03/04/2006,False,True,False,False,"",False,False,False,False,,False
789,"IT",105,"ITCM20CSA1000000043","Bacino drenante dello Stagno di Cirdu",98,717,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
790,"IT",105,"ITCM20CSA1000000049","Bacino drenante dello Stagno Notteri",98,723,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
791,"IT",105,"ITCM20CSA1000000053","Bacino drenante di Punta de S'aliga",98,727,,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
792,"IT",106,"ITCM13CSA1000000001","Bacino drenante - lago di Barrea e lago di Bomba",98,785,,False,False,False,04/03/2006,False,True,False,False,"",False,False,False,False,,False
793,"IT",106,"ITCM13CSA1000000002","Bacino drenante - lago di Casoli",98,786,,False,False,False,04/03/2006,False,True,False,False,"",False,False,False,False,,False
794,"IT",106,"ITCM13CSA1000000003","Bacino drenante - lago di Penne",98,787,,False,False,False,04/03/2006,False,True,False,False,"",False,False,False,False,,False
795,"IT",106,"ITCM13CSA1000000004","Bacino drenante - lago di Scanno",98,788,,False,False,False,04/03/2006,False,True,False,False,"",False,False,False,False,,False
796,"IT",106,"ITCM17CSA0000000003","Bacino dell' invaso Camastra",98,778,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
797,"IT",106,"ITCM17CSA0000000006","Bacino dell' invaso Monte Cotugno",98,779,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
798,"IT",106,"ITCM17CSA0000000007","Bacino dell'invaso Pertusillo",98,780,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
799,"IT",106,"ITCM17CSA0000000008","Bacino dell' invaso Rendina",98,781,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
800,"IT",106,"ITCM17CSA0000000009","Bacino dell' invaso S. Giuliano",98,782,,False,False,False,19/12/2006,False,False,True,False,"",False,False,False,False,,False
801,"IT",106,"ITCM17CSA0000000010","Bacino dei laghi Monticchio",98,783,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
802,"IT",106,"ITCM17CSA0000000011","Bacino dellago Pantano",98,784,,False,False,False,19/12/2006,True,True,False,False,"",False,False,False,False,,False
803,"IT",106,"ITLK12SA2000000004","LAGO DEL TURANO",101,,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
804,"IT",106,"ITCM12CSA100000001","BACINO DEL LAGO DEL SALTO",98,827,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
805,"IT",106,"ITCM12CSA200000001","BACINO DEL LAGO DEL TURANO",98,803,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
806,"IT",106,"ITTW12SA1000000011","LAGO LUNGO e Lago DI S. PUOTO",101,,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
807,"IT",106,"ITCM12CSA200000011","BACINO IDROGRAFICO LAGO DI FONDI",98,552,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
808,"IT",106,"ITLK12SA1000000009","LAGO DI BRACCIANO",101,,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
809,"IT",106,"ITLK12SA2000000009","LAGO DI MARTIGNANO",101,,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
810,"IT",106,"ITCM12CSA100000009","BACINO IDROGRAFICO LAGO DI MARTIGNANO",98,809,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
811,"IT",106,"ITCM12CSA200000009","BACINO IDROGRAFICO LAGO DI BRACCIANO",98,808,,False,False,False,04/11/2003,True,True,False,False,"",False,False,False,False,,False
812,"IT",106,"ITCM09CSA1000000007","Bacino di Orbetello",98,512,,False,False,False,11/05/1999,True,True,False,False,"",False,False,False,False,,False
813,"IT",106,"ITCM09CSA1000000005","Bacino di Massaciuccoli",98,511,,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
814,"IT",106,"ITCM09CSA1000000006","Bacino di Diaccia botrona",98,515,,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
815,"IT",106,"ITCM09CSA1000000008","Bacino di Bolghieri",98,513,,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
816,"IT",106,"ITCM09CSA1000000009","Bacino di Burano",98,514,,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
817,"IT",106,"ITCA19SA09000001","Golfo di Castellammare",101,,,False,False,False,16/09/2003,True,True,False,False,"",False,False,False,False,,False
818,"IT",106,"ITCM19CSA09000003","Bacino drenante Golfo di Castellammare",98,817,,False,False,False,16/09/2003,True,True,False,False,"",False,False,False,False,,True
819,"IT",106,"ITTW19SA09000002","Biviere di Gela",101,,,False,False,False,23/10/2006,True,True,False,False,"",False,False,False,False,,False
820,"IT",106,"ITCM19CSA09000004","Bacino drenante Biviere di Gela",98,819,,False,False,False,23/10/2006,True,True,False,False,"",False,False,False,False,,False
821,"IT",106,"ITCM17CSA0900000100","TRAVERSA DI GRASSANO",98,,,False,False,False,12/07/2007,False,False,False,False,"",False,False,False,False,,False
822,"IT",106,"ITCM17CSA0900000101","TRAVERSA DI TRIVIGNO",98,,,False,False,False,12/07/2007,False,False,True,False,"",False,False,False,False,,False
823,"IT",106,"ITCM17CSA0900000102","TRAVERSA SUL SAURO",98,,,False,False,False,12/07/2007,False,False,False,False,"",False,False,False,False,,False
824,"IT",106,"ITCM17CSA0900000103","BACINO DRENANTE DEL LAGO DI SAETTA",98,825,,False,False,False,12/07/2007,False,False,False,False,"",False,False,False,False,,False
825,"IT",106,"ITLK17SA0900000104","LAGO DI SAETTA",101,,,False,False,False,12/07/2007,False,False,False,False,"",False,False,False,False,,False
826,"IT",106,"ITCM09CSA000000012","Bacino drenante dell' Arno",98,516,,False,False,False,25/01/2005,True,True,False,False,"",False,False,False,False,25/01/2005,True
827,"IT",106,"ITLK12SA1000000004","LAGO DEL SALTO",101,,,False,False,False,11/04/2003,True,True,False,False,"",False,False,False,False,,False
828,"DE",106,"DE","Deutschland",101,,,False,False,False,,False,False,False,False,"",False,False,False,False,01/01/1999,True
829,"ES",106,"ESCM360","RIO ALBERCHE (ESCALONA)",98,1445,,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE)",False,False,False,False,,False
830,"ES",106,"ESCM361","RIO JUCAR (EL CHANTRE)",98,1446,,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975 RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE)",False,False,False,False,,False
831,"ES",106,"ESCM362","RIO JUCAR (LA PLAYA)",98,1447,,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE).",False,False,False,False,,False
832,"ES",106,"ESCM363","RIO JUCAR. (ALCALA DEL JUCAR). LA PLAYETA.",98,1448,,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE).",False,False,False,False,,False
833,"ES",106,"ESCM364","RIO PISUERGA (PLAYA DE LAS MORERAS)",98,1449,,False,False,False,28/07/2006,False,False,False,True,"PARAMETROS FISICO-QUIMICOS Y MICROBIOLOGICOS",False,False,False,False,,False
834,"ES",106,"ESCM365","RIO ARLANZON (BURGOS)",98,1450,,False,False,False,28/07/2006,False,False,False,True,"PARAMETROS FISICO-QUIMICOS Y MICROBIOLOGICOS",False,False,False,False,,False
835,"ES",106,"ESCM366","RIO CUERPO DE HOMBRE (DESDE NACIMIENTO HASTA BEJAR)",98,1451,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
836,"ES",106,"ESCM367","RIO BERGANTES",98,1452,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
837,"ES",106,"ESCM368","GARGANTA DE CUARTOS (LOSAR DE LA VERA)",98,1453,,False,False,False,28/07/2006,False,False,False,True,"76/160/CEE",False,False,False,False,,False
