"aggID","aggState","repID","aggCode","aggName","aggInhabitantsConnectedIAS","aggInhabitantsWithoutTreatment","aggRemarks"
14393,106,498,"ROAG_161311","Somova",0,4388,"NULL"
14394,106,498,"ROAG_161357","Stejaru",0,1240,"NULL"
14395,106,498,"ROAG_161393","Topolog",0,4651,"NULL"
14396,106,498,"ROAG_161473","Turcoaia",0,3187,"NULL"
14397,106,498,"ROAG_161491","Valea Nucarilor",0,3266,"NULL"
14398,106,498,"ROAG_109773","Drobeta ÔÇôTurnu Severin",0,18329,"NULL"
14399,106,498,"ROAG_109791","Gura Vaii",0,1783,"NULL"
14400,106,498,"ROAG_109826","Simian",0,5129,"NULL"
14401,106,498,"ROAG_109826_01","Dedovita Veche",0,81,"NULL"
14402,106,498,"ROAG_109826_02","Erghevita",0,295,"NULL"
14403,106,498,"ROAG_109826_03","Poroina",0,266,"NULL"
14404,106,498,"ROAG_109826_04","Valea Copcii",0,148,"NULL"
14405,106,498,"ROAG_109924","Baia de Arama  (Negoiesti)",0,1692,"NULL"
14406,106,498,"ROAG_109951","Brebina, Titerlesti, Bratilovu,, Marasesti, Stanesti",0,1783,"NULL"
14407,106,498,"ROAG_110116","Strehaia (Comanda)",0,6783,"NULL"
14408,106,498,"ROAG_110116_01","Ciochiuta",0,983,"NULL"
14409,106,498,"ROAG_110116_02","Comanda",0,1260,"NULL"
14410,106,498,"ROAG_110116_03","Hurducesti",0,273,"NULL"
14411,106,498,"ROAG_110116_04","Lunca Banului",0,454,"NULL"
14412,106,498,"ROAG_110116_05","Menti",0,67,"NULL"
14413,106,498,"ROAG_110116_06","Motruleni",0,140,"NULL"
14414,106,498,"ROAG_110116_07","Slatinicu Mare",0,258,"NULL"
14415,106,498,"ROAG_110116_08","Slatinicu Mic",0,89,"NULL"
14416,106,498,"ROAG_110116_09","Stancesti",0,199,"NULL"
14417,106,498,"ROAG_110232","Vanju Mare",0,2561,"NULL"
14418,106,498,"ROAG_1103296","Bala ",0,1330,"NULL"
14419,106,498,"ROAG_110535","Balacita (Gvardenita)",0,1242,"NULL"
14420,106,498,"ROAG_110535_01","Dobra",0,476,"NULL"
14421,106,498,"ROAG_110535_02","Gvardenita",0,1112,"NULL"
14422,106,498,"ROAG_110571","Bacles",0,442,"NULL"
14423,106,498,"ROAG_110571_01","Corzu",0,444,"NULL"
14424,106,498,"ROAG_110571_02","Giura",0,65,"NULL"
14425,106,498,"ROAG_110571_03","Petra",0,212,"NULL"
14426,106,498,"ROAG_110571_04","Podul Grosului",0,219,"NULL"
14427,106,498,"ROAG_110571_05","Selestiuta",0,179,"NULL"
14428,106,498,"ROAG_110571_06","Smadovita",0,509,"NULL"
14429,106,498,"ROAG_110740","Breznita-Motru",0,1046,"NULL"
14430,106,498,"ROAG_110740_01","Cosovat",0,109,"NULL"
14431,106,498,"ROAG_110740_02","Deleni",0,11,"NULL"
14432,106,498,"ROAG_110740_03","Fauroaia",0,193,"NULL"
14433,106,498,"ROAG_110740_04","Plai",0,73,"NULL"
14434,106,498,"ROAG_110740_05","Talapanu",0,31,"NULL"
14435,106,498,"ROAG_110740_06","Valea Teiului",0,57,"NULL"
14436,105,498,"ROAG_110820","Breznita Ocol (Magheru)",0,0,"NULL"
14437,106,498,"ROAG_110875","Brosteni",0,796,"NULL"
14438,106,498,"ROAG_110875_01","Capatanesti",0,108,"NULL"
14439,106,498,"ROAG_110875_02","Luncsoara (Luncsoara, Lupsa de Jos)",0,904,"NULL"
14440,106,498,"ROAG_110875_03","Lupsa de Sus",0,487,"NULL"
14441,106,498,"ROAG_110875_04","Meris",0,570,"NULL"
14442,106,498,"ROAG_110946","Burila Mare",0,674,"NULL"
14443,106,498,"ROAG_110946_01","Crivina",0,710,"NULL"
14444,106,498,"ROAG_110946_02","Izvoru Frumos",0,244,"NULL"
14445,106,498,"ROAG_110946_03","Tiganasi",0,384,"NULL"
14446,106,498,"ROAG_110946_04","Vrancea",0,227,"NULL"
14447,106,498,"ROAG_111006","Butoiesti",0,481,"NULL"
14448,106,498,"ROAG_111006_01","Buicesti",0,450,"NULL"
14449,106,498,"ROAG_111006_02","Gura Motrului",0,341,"NULL"
14450,106,498,"ROAG_111006_03","Jugastru(Jugastru, Arginesti)",0,904,"NULL"
14451,106,498,"ROAG_111006_04","Pluta",0,465,"NULL"
14452,106,498,"ROAG_111006_05","Radutesti",0,284,"NULL"
14453,106,498,"ROAG_111006_06","Tantaru",0,419,"NULL"
14454,106,498,"ROAG_111097","Cazanesti",0,150,"NULL"
14455,106,498,"ROAG_111097_01","Ercea",0,253,"NULL"
14456,106,498,"ROAG_111097_02","Garbovatu de Sus",0,299,"NULL"
14457,106,498,"ROAG_111097_03","Ilovu",0,132,"NULL"
14458,106,498,"ROAG_111097_04","Jignita",0,129,"NULL"
14459,106,498,"ROAG_111097_05","Paltinisu",0,131,"NULL"
14460,106,498,"ROAG_111097_06","Poiana",0,186,"NULL"
14461,106,498,"ROAG_111097_07","Rosia (Rosia,Govodarva)",0,161,"NULL"
14462,106,498,"ROAG_111097_08","Severinesti",0,568,"NULL"
14463,106,498,"ROAG_111097_09","Suharu",0,130,"NULL"
14464,106,498,"ROAG_111097_10","Valea Cosustei",0,164,"NULL"
14465,106,498,"ROAG_111275","Corcova",0,1081,"NULL"
14466,106,498,"ROAG_111275_01","Breta",0,43,"NULL"
14467,106,498,"ROAG_111275_02","Cernaia",0,276,"NULL"
14468,106,498,"ROAG_111275_03","Cordun (Cordun,Stejaru)",0,918,"NULL"
14469,106,498,"ROAG_111275_04","Croica",0,181,"NULL"
14470,106,498,"ROAG_111275_05","Garbovatu de Jos",0,495,"NULL"
14471,106,498,"ROAG_111275_06","Imoasa",0,378,"NULL"
14472,106,498,"ROAG_111275_07","Jirov",0,1402,"NULL"
14473,106,498,"ROAG_111275_08","Maru Rosu",0,263,"NULL"
14474,106,498,"ROAG_111275_09","Parvulesti",0,93,"NULL"
14475,106,498,"ROAG_111275_10","Puscasu",0,135,"NULL"
14476,106,498,"ROAG_111275_11","Vladasesti",0,166,"NULL"
14477,106,498,"ROAG_111444","Cujmir ( Aurora, Cujmirul Mic)",0,5001,"NULL"
14478,106,498,"ROAG_111480","Devesel",0,1320,"NULL"
14479,106,498,"ROAG_111480_01","Batoti",0,311,"NULL"
14480,106,498,"ROAG_111480_02","Bistretu",0,589,"NULL"
14481,106,498,"ROAG_111480_03","Dunarea Mica",0,72,"NULL"
14482,106,498,"ROAG_111480_04","Scapau",0,873,"NULL"
14483,106,498,"ROAG_111480_05","Tismana",0,122,"NULL"
14484,106,498,"ROAG_111550","Darvari",0,1395,"NULL"
14485,106,498,"ROAG_111550_01","Gemeni",0,1095,"NULL"
14486,106,498,"ROAG_111587","Dumbrava",0,172,"NULL"
14487,106,498,"ROAG_111587_01","Bragleasa",0,38,"NULL"
14488,106,498,"ROAG_111587_02","Dumbrava de Mijloc",0,58,"NULL"
14489,106,498,"ROAG_111587_03","Dumbrava de Sus",0,71,"NULL"
14490,106,498,"ROAG_111587_04","Golineasa",0,31,"NULL"
14491,106,498,"ROAG_111587_05","Higiu",0,233,"NULL"
14492,106,498,"ROAG_111587_06","Rocsoreni",0,115,"NULL"
14493,106,498,"ROAG_111587_07","V. Marcului (V. Marcului, Albulesti)",0,771,"NULL"
14494,106,498,"ROAG_111587_08","Varodia",0,32,"NULL"
14495,106,498,"ROAG_111587_09","Vl├údica",0,53,"NULL"
14496,106,498,"ROAG_111685","Floresti",0,278,"NULL"
14497,106,498,"ROAG_111685_01","Copacioasa",0,381,"NULL"
14498,106,498,"ROAG_111685_02","Gardoaia",0,745,"NULL"
14499,106,498,"ROAG_111685_03","Livezi",0,61,"NULL"
14500,106,498,"ROAG_111685_04","Mosneni",0,163,"NULL"
14501,106,498,"ROAG_111685_05","Pesteana",0,124,"NULL"
14502,106,498,"ROAG_111685_06","Pestenuta",0,71,"NULL"
14503,106,498,"ROAG_111685_07","Stroesti",0,176,"NULL"
14504,106,498,"ROAG_111685_08","Zegujani",0,604,"NULL"
14505,106,498,"ROAG_111783","Garla Mare",0,3382,"NULL"
14506,106,498,"ROAG_111809","Vrata",0,1599,"NULL"
14507,106,498,"ROAG_111863","Gogosu",0,1028,"NULL"
14508,106,498,"ROAG_111863_01","Balta Verde",0,1165,"NULL"
14509,106,498,"ROAG_111863_02","Burila Mica",0,833,"NULL"
14510,106,498,"ROAG_111863_03","Ostrovu Mare",0,773,"NULL"
14511,106,498,"ROAG_111989","Grozesti",0,453,"NULL"
14512,106,498,"ROAG_111989_01","Carceni",0,992,"NULL"
14513,106,498,"ROAG_111989_02","Pasarani",0,254,"NULL"
14514,106,498,"ROAG_111989_03","Susita",0,291,"NULL"
14515,106,498,"ROAG_112030","Gruia",0,1890,"NULL"
14516,106,498,"ROAG_112030_01","Izvoarele",0,951,"NULL"
14517,106,498,"ROAG_112030_02","Poiana Gruii",0,189,"NULL"
14518,106,498,"ROAG_112370","Izverna",0,656,"NULL"
14519,106,498,"ROAG_112370_01","Busesti",0,196,"NULL"
14520,106,498,"ROAG_112370_02","Cerna-Varf",0,225,"NULL"
14521,106,498,"ROAG_112370_03","Draghesti",0,206,"NULL"
14522,106,498,"ROAG_112370_04","Nadanova",0,183,"NULL"
14523,106,498,"ROAG_112370_05","Selistea",0,495,"NULL"
14524,106,498,"ROAG_112370_06","Turtaba",0,184,"NULL"
14525,106,498,"ROAG_112469","Izvoru Barzii",0,682,"NULL"
14526,106,498,"ROAG_112469_01","Balotesti",0,440,"NULL"
14527,106,498,"ROAG_112469_02","Putinei",0,189,"NULL"
14528,106,498,"ROAG_112469_03","Rascolesti",0,121,"NULL"
14529,106,498,"ROAG_112469_04","Schinteiesti",0,455,"NULL"
14530,106,498,"ROAG_112469_05","Schitu Topolnitei",0,164,"NULL"
14531,106,498,"ROAG_112548","Jiana",0,1560,"NULL"
14532,106,498,"ROAG_112548_01","Cioroboreni",0,745,"NULL"
14533,106,498,"ROAG_112548_02","Danceu",0,1310,"NULL"
14534,106,498,"ROAG_112548_03","Jiana Veche",0,1080,"NULL"
14535,106,498,"ROAG_112600","Livezile",0,934,"NULL"
14536,106,498,"ROAG_112600_01","Izvoralu de Jos",0,210,"NULL"
14537,106,498,"ROAG_112600_02","Izvoru Anestilor (Izvoru Anestilor,Petris)",0,362,"NULL"
14538,106,498,"ROAG_112600_03","V. Izvorului",0,198,"NULL"
14539,106,498,"ROAG_112664","Malovat",0,1481,"NULL"
14540,106,498,"ROAG_112664_01","Bobaita",0,368,"NULL"
14541,106,498,"ROAG_112664_02","Lazu",0,114,"NULL"
14542,106,498,"ROAG_112664_03","Negresti",0,161,"NULL"
14543,106,498,"ROAG_112664_04","Pitulasi",0,395,"NULL"
14544,106,498,"ROAG_112664_05","Valea Boiereasca",0,380,"NULL"
14545,106,498,"ROAG_112771","Oprisor",0,1880,"NULL"
14546,106,498,"ROAG_112806","Padina",0,282,"NULL"
14547,106,498,"ROAG_112806_01","Biban",0,99,"NULL"
14548,106,498,"ROAG_112806_02","Iablanita",0,292,"NULL"
14549,106,498,"ROAG_112806_03","Olteanca",0,89,"NULL"
14550,106,498,"ROAG_112806_04","Padina Mica",0,211,"NULL"
14551,106,498,"ROAG_112806_05","Slasoma",0,496,"NULL"
14552,106,498,"ROAG_112879","Patulele (Viasu)",0,3636,"NULL"
14553,106,498,"ROAG_112995","Ponoarele",0,333,"NULL"
14554,106,498,"ROAG_112995_01","Baluta",0,205,"NULL"
14555,106,498,"ROAG_112995_02","Baraiacu",0,292,"NULL"
14556,106,498,"ROAG_112995_03","Branzeni",0,66,"NULL"
14557,106,498,"ROAG_112995_04","Buicani",0,84,"NULL"
14558,106,498,"ROAG_112995_05","Ceptureni",0,131,"NULL"
14559,106,498,"ROAG_112995_06","Cracu Muntelui",0,221,"NULL"
14560,106,498,"ROAG_112995_07","Delureni",0,78,"NULL"
14561,106,498,"ROAG_112995_08","Gardaneasa",0,264,"NULL"
14562,106,498,"ROAG_112995_09","Gheorghesti",0,233,"NULL"
14563,106,498,"ROAG_112995_10","Ludu",0,89,"NULL"
14564,106,498,"ROAG_112995_11","Proitesti",0,110,"NULL"
14565,106,498,"ROAG_112995_12","Raiculesti",0,81,"NULL"
14566,106,498,"ROAG_112995_13","Sipotu",0,169,"NULL"
14567,106,498,"ROAG_112995_14","Valea Ursului",0,69,"NULL"
14568,106,498,"ROAG_113206","Pristol (Cozia)",0,1457,"NULL"
14569,106,498,"ROAG_113233","Prunisor",0,524,"NULL"
14570,106,498,"ROAG_113233_01","Arvatesti",0,33,"NULL"
14571,106,498,"ROAG_113233_02","Balota",0,57,"NULL"
14572,106,498,"ROAG_113233_03","Baltanele",0,14,"NULL"
14573,106,498,"ROAG_113233_04","Cervenita",0,266,"NULL"
14574,106,498,"ROAG_113233_05","Dragotesti",0,36,"NULL"
14575,106,498,"ROAG_113233_06","Fantana Domneasca",0,253,"NULL"
14576,106,498,"ROAG_113233_07","Garnita",0,32,"NULL"
14577,106,498,"ROAG_113233_08","Ghelmegioaia",0,221,"NULL"
14578,106,498,"ROAG_113233_09","Gutu",0,78,"NULL"
14579,106,498,"ROAG_113233_10","Igiroasa",0,33,"NULL"
14580,106,498,"ROAG_113233_11","Lumnic",0,134,"NULL"
14581,106,498,"ROAG_113233_12","Mijarca",0,52,"NULL"
14582,106,498,"ROAG_113233_13","Prunaru",0,36,"NULL"
14583,106,498,"ROAG_113233_14","Zegaia",0,260,"NULL"
14584,106,498,"ROAG_113395","Punghina",0,1268,"NULL"
14585,106,498,"ROAG_113395_01","Cearangu",0,186,"NULL"
14586,106,498,"ROAG_113395_02","Drincea",0,397,"NULL"
14587,106,498,"ROAG_113395_03","Recea",0,1085,"NULL"
14588,106,498,"ROAG_113493","Salcia",0,2794,"NULL"
14589,106,498,"ROAG_113625","Sisesti (Ciovarnasani)",0,1328,"NULL"
14590,106,498,"ROAG_113625_01","Caramidaru",0,97,"NULL"
14591,106,498,"ROAG_113625_02","Cocorova",0,393,"NULL"
14592,106,498,"ROAG_113625_03","Craguesti",0,447,"NULL"
14593,106,498,"ROAG_113625_04","Noaptesa",0,694,"NULL"
14594,106,498,"ROAG_113732","Tamna",0,381,"NULL"
14595,106,498,"ROAG_113732_01","Adunatii Teiului",0,108,"NULL"
14596,106,498,"ROAG_113732_02","Boceni",0,253,"NULL"
14597,106,498,"ROAG_113732_03","Colaret",0,176,"NULL"
14598,106,498,"ROAG_113732_04","Cremenea",0,225,"NULL"
14599,106,498,"ROAG_113732_05","Fata Cremenii",0,322,"NULL"
14600,106,498,"ROAG_113732_06","Izvoralu",0,330,"NULL"
14601,106,498,"ROAG_113732_07","Manu",0,57,"NULL"
14602,106,498,"ROAG_113732_08","Pavat",0,89,"NULL"
14603,106,498,"ROAG_113732_09","Plopi",0,437,"NULL"
14604,106,498,"ROAG_113732_10","Valea Ursului",0,882,"NULL"
14605,106,498,"ROAG_113849","Vanatori (Rosiori)",0,1964,"NULL"
14606,106,498,"ROAG_113867","Branistea ,Goanta",0,1827,"NULL"
14607,106,498,"ROAG_113894","Vanjulet",0,1564,"NULL"
14608,106,498,"ROAG_113894_01","Hotarani",0,320,"NULL"
14609,106,498,"ROAG_113929","Vladaia",0,568,"NULL"
14610,106,498,"ROAG_113929_01","Almajel",0,733,"NULL"
14611,106,498,"ROAG_113929_02","Scorila",0,195,"NULL"
14612,106,498,"ROAG_113929_03","Stircovita",0,239,"NULL"
14613,106,498,"ROAG_113974","Voloiac",0,528,"NULL"
14614,106,498,"ROAG_113974_01","Cotoroaia (Cotoroaia, Sperlesti)",0,526,"NULL"
14615,106,498,"ROAG_113974_02","Lac",0,128,"NULL"
14616,106,498,"ROAG_113974_03","Ruptura",0,58,"NULL"
14617,106,498,"ROAG_113974_04","Valea Buna",0,356,"NULL"
14618,106,498,"ROAG_113974_05","Voloicel",0,98,"NULL"
14619,106,498,"ROAG_69900","Craiova ",2363,38242,"NULL"
14620,106,498,"ROAG_69964","Bucovat",0,1504,"NULL"
14621,106,498,"ROAG_69964_01","Carligei",0,396,"NULL"
14622,106,498,"ROAG_69964_02","Leamna de Jos",0,384,"NULL"
14623,106,498,"ROAG_69964_03","Leamna de Sus",0,412,"NULL"
14624,106,498,"ROAG_69964_04","Palilula",0,772,"NULL"
14625,106,498,"ROAG_69964_05","Sarbatoarea",0,745,"NULL"
14626,106,498,"ROAG_70067","Cernelele de Sus + Cernele)",0,4965,"NULL"
14627,106,498,"ROAG_70094","Isalnita",0,3770,"NULL"
14628,106,498,"ROAG_70110","Podari",0,4028,"NULL"
14629,106,498,"ROAG_70174","Simnicu de Sus",0,238,"NULL"
14630,106,498,"ROAG_70174_01","Albesti",0,820,"NULL"
14631,106,498,"ROAG_70174_02","Dudovicesti",0,508,"NULL"
14632,106,498,"ROAG_70174_03","Dutulesti",0,282,"NULL"
14633,106,498,"ROAG_70174_04","Jieni",0,39,"NULL"
14634,106,498,"ROAG_70174_05","Romanesti",0,239,"NULL"
14635,106,498,"ROAG_70245","Floresti+Izvor+Deleni+Lesile+Cornetu+Milesti",0,2501,"NULL"
14636,106,498,"ROAG_70316","Bailesti",0,16833,"NULL"
14637,106,498,"ROAG_70352","Calafat",160,792,"NULL"
14638,106,498,"ROAG_70370","Basarabi",0,1043,"NULL"
14639,106,498,"ROAG_70389","Ciupercenii Vechi",0,2272,"NULL"
14640,106,498,"ROAG_70414","Filiasi",126,5106,"NULL"
14641,106,498,"ROAG_70414_01","Almajel",0,58,"NULL"
14642,106,498,"ROAG_70414_02","Balta",0,1068,"NULL"
14643,106,498,"ROAG_70414_03","Braniste Filiasi",0,94,"NULL"
14644,106,498,"ROAG_70414_04","Racarii de Sus",0,1157,"NULL"
14645,106,498,"ROAG_70414_05","Uscaci",0,119,"NULL"
14646,106,498,"ROAG_70469","Fratostita",0,2337,"NULL"
14647,106,498,"ROAG_70502","Segarcea",0,7019,"NULL"
14648,106,498,"ROAG_70520","Afumati",0,1062,"NULL"
14649,106,498,"ROAG_70520_01","Covei",0,498,"NULL"
14650,106,498,"ROAG_70548","Boureni",0,1073,"NULL"
14651,106,498,"ROAG_70566","Almaj",0,58,"NULL"
14652,106,498,"ROAG_70566_01","Bogea",0,526,"NULL"
14653,106,498,"ROAG_70566_02","Mosneni",0,312,"NULL"
14654,106,498,"ROAG_70566_03","Sitoaia",0,607,"NULL"
14655,106,498,"ROAG_70691","Dobrotesti",0,1169,"NULL"
14656,106,498,"ROAG_70691_01","Nisipuri",0,564,"NULL"
14657,106,498,"ROAG_70726","Apele Vii",0,2112,"NULL"
14658,105,498,"ROAG_70744","Argetoaia",0,0,"NULL"
14659,106,498,"ROAG_70753","Argetoaia+Leordoasa",0,2015,"NULL"
14660,106,498,"ROAG_70878","Bechet",0,3358,"NULL"
14661,106,498,"ROAG_70897","Bistret",0,2445,"NULL"
14662,106,498,"ROAG_70897_01","Bistretu Nou",0,922,"NULL"
14663,106,498,"ROAG_70897_02","Brandusa",0,158,"NULL"
14664,106,498,"ROAG_70931","Plosca",0,831,"NULL"
14665,105,498,"ROAG_70940","Barca",0,0,"NULL"
14666,106,498,"ROAG_70959","Barca+Goicea",0,6449,"NULL"
14667,106,498,"ROAG_71055","Bradesti",0,1804,"NULL"
14668,106,498,"ROAG_71055_01","Bradestii Batrani",0,435,"NULL"
14669,106,498,"ROAG_71055_02","Meteu",0,58,"NULL"
14670,106,498,"ROAG_71055_03","Piscani",0,66,"NULL"
14671,106,498,"ROAG_71055_04","Racarii de Jos",0,1078,"NULL"
14672,106,498,"ROAG_71117","Tatomiresti",0,990,"NULL"
14673,106,498,"ROAG_71126","Bralostita",0,750,"NULL"
14674,106,498,"ROAG_71126_01","Ciocanele",0,318,"NULL"
14675,106,498,"ROAG_71126_02","Racovita",0,461,"NULL"
14676,106,498,"ROAG_71126_03","Schitu",0,492,"NULL"
14677,106,498,"ROAG_71126_04","Sfarcea",0,1003,"NULL"
14678,106,498,"ROAG_71126_05","Valea Fantanilor",0,660,"NULL"
14679,106,498,"ROAG_71199","Bratovoiesti",0,1340,"NULL"
14680,106,498,"ROAG_71199_01","Badosi",0,890,"NULL"
14681,106,498,"ROAG_71199_02","Georocu Mare",0,511,"NULL"
14682,106,498,"ROAG_71199_03","Prunet",0,572,"NULL"
14683,106,498,"ROAG_71242","Rojiste",0,1778,"NULL"
14684,106,498,"ROAG_71242_01","Tamburesti",0,643,"NULL"
14685,106,498,"ROAG_71260","Breasta",0,2231,"NULL"
14686,106,498,"ROAG_71457","Calopar",0,1350,"NULL"
14687,106,498,"ROAG_71457_01","Bazdana",0,70,"NULL"
14688,106,498,"ROAG_71457_02","Belcinu",0,521,"NULL"
14689,106,498,"ROAG_71457_03","Panaghia",0,736,"NULL"
14690,106,498,"ROAG_71457_04","Salcuta Calopar",0,1046,"NULL"
14691,106,498,"ROAG_71518","Caraula",0,2423,"NULL"
14692,106,498,"ROAG_71536","Carpen",0,851,"NULL"
14693,106,498,"ROAG_71536_01","Geblesti",0,121,"NULL"
14694,106,498,"ROAG_71554","Cleanov",0,1403,"NULL"
14695,106,498,"ROAG_71572","Castranova",0,1941,"NULL"
14696,106,498,"ROAG_71590","Puturi",0,1453,"NULL"
14697,105,498,"ROAG_71634","Celaru",0,0,"NULL"
14698,106,498,"ROAG_71643","Celaru+Marotinu de Jos+Soreni+Ghizdavesti",0,3953,"NULL"
14699,106,498,"ROAG_71698","Cerat",0,4226,"NULL"
14700,106,498,"ROAG_71723","Cernatesti",0,563,"NULL"
14701,106,498,"ROAG_71723_01","Cornita",0,294,"NULL"
14702,106,498,"ROAG_71723_02","Rasnicu Batran",0,57,"NULL"
14703,106,498,"ROAG_71723_03","Rasnicu Oghian",0,485,"NULL"
14704,106,498,"ROAG_71723_04","Tiu",0,530,"NULL"
14705,106,498,"ROAG_71787","Cetate",0,4781,"NULL"
14706,106,498,"ROAG_71812","Cioroiasi",0,981,"NULL"
14707,106,498,"ROAG_71812_01","Cetatuia",0,99,"NULL"
14708,106,498,"ROAG_71812_02","Cioruiu Nou",0,515,"NULL"
14709,106,498,"ROAG_71858","Ciupercenii Noi",0,4043,"NULL"
14710,106,498,"ROAG_71876","Smardan",0,1231,"NULL"
14711,106,498,"ROAG_71885","Cosoveni",0,3237,"NULL"
14712,106,498,"ROAG_71901","Carcea",0,1844,"NULL"
14713,106,498,"ROAG_71910","Cotofenii din Dos",0,1042,"NULL"
14714,106,498,"ROAG_71910_01","Potmeltu",0,519,"NULL"
14715,106,498,"ROAG_71938","Mihaita",0,776,"NULL"
14716,105,498,"ROAG_71956","Daneti",0,0,"NULL"
14717,106,498,"ROAG_71965","Daneti+Goanta",0,4516,"NULL"
14718,106,498,"ROAG_72034","Desa",0,4740,"NULL"
14719,106,498,"ROAG_72098","Dobresti",0,387,"NULL"
14720,106,498,"ROAG_72098_01","Caciulatesti",0,528,"NULL"
14721,106,498,"ROAG_72098_02","Georocel",0,315,"NULL"
14722,106,498,"ROAG_72098_03","Murta",0,587,"NULL"
14723,106,498,"ROAG_72098_04","Toceni",0,626,"NULL"
14724,106,498,"ROAG_72221","Dranic",0,1100,"NULL"
14725,106,498,"ROAG_72221_01","Booveni",0,383,"NULL"
14726,106,498,"ROAG_72221_02","Foisor",0,373,"NULL"
14727,106,498,"ROAG_72221_03","Padea",0,882,"NULL"
14728,106,498,"ROAG_72276","Farcas",0,593,"NULL"
14729,106,498,"ROAG_72276_01","Amarasti",0,450,"NULL"
14730,106,498,"ROAG_72276_02","Golumbelu",0,186,"NULL"
14731,106,498,"ROAG_72276_03","Golumbu",0,609,"NULL"
14732,106,498,"ROAG_72276_04","Plopu Amarasti",0,113,"NULL"
14733,106,498,"ROAG_72383","Galicea Mare",0,4268,"NULL"
14734,106,498,"ROAG_72463","Gighera",0,1260,"NULL"
14735,106,498,"ROAG_72463_01","Nedeia",0,985,"NULL"
14736,106,498,"ROAG_72463_02","Zaval",0,886,"NULL"
14737,106,498,"ROAG_72506","Giubega",0,2036,"NULL"
14738,106,498,"ROAG_72524","Galiciuica",0,1512,"NULL"
14739,106,498,"ROAG_72533","Giurgita",0,2328,"NULL"
14740,106,498,"ROAG_72579","Gangiova",0,1432,"NULL"
14741,106,498,"ROAG_72579_01","Comosteni",0,1046,"NULL"
14742,105,498,"ROAG_72640","Goicea",0,0,"NULL"
14743,106,498,"ROAG_72668","Carna",0,1363,"NULL"
14744,106,498,"ROAG_72677","Goiesti",0,1120,"NULL"
14745,106,498,"ROAG_72677_01","Adancata",0,99,"NULL"
14746,106,498,"ROAG_72677_02","Fantani",0,272,"NULL"
14747,106,498,"ROAG_72677_03","Malaesti",0,392,"NULL"
14748,106,498,"ROAG_72677_04","Mogosesti",0,317,"NULL"
14749,106,498,"ROAG_72677_05","Muereni",0,123,"NULL"
14750,106,498,"ROAG_72677_06","Pioresti",0,198,"NULL"
14751,106,498,"ROAG_72677_07","Pometesti",0,218,"NULL"
14752,106,498,"ROAG_72677_08","Popeasa",0,149,"NULL"
14753,106,498,"ROAG_72677_09","Tandara",0,78,"NULL"
14754,106,498,"ROAG_72677_10","Vladimir",0,147,"NULL"
14755,106,498,"ROAG_72819","Grecesti",0,292,"NULL"
14756,106,498,"ROAG_72819_01","Barboi",0,414,"NULL"
14757,106,498,"ROAG_72819_02","Busu",0,641,"NULL"
14758,106,498,"ROAG_72819_03","Busuletu",0,135,"NULL"
14759,106,498,"ROAG_72819_04","Gradistea",0,34,"NULL"
14760,106,498,"ROAG_72819_05","Gropanele",0,190,"NULL"
14761,106,498,"ROAG_72882","Izvoare",0,924,"NULL"
14762,106,498,"ROAG_72882_01","Corlate",0,347,"NULL"
14763,106,498,"ROAG_72882_02","Domnu Tudor",0,372,"NULL"
14764,106,498,"ROAG_72926","Leu",0,3614,"NULL"
14765,106,498,"ROAG_72953","Lipov",0,3075,"NULL"
14766,106,498,"ROAG_72980","Macesu de Jos",0,1001,"NULL"
14767,106,498,"ROAG_73004","Sapata",0,337,"NULL"
14768,106,498,"ROAG_73013","Macesu de Sus",0,1348,"NULL"
14769,106,498,"ROAG_73031","Maglavit",0,3472,"NULL"
14770,106,498,"ROAG_73059","Hunia",0,1403,"NULL"
14771,106,498,"ROAG_73068","Malu Mare",0,2313,"NULL"
14772,106,498,"ROAG_73086","Ghindeni",0,1936,"NULL"
14773,106,498,"ROAG_73095","Preajba",0,1467,"NULL"
14774,106,498,"ROAG_73102","Melinesti",0,748,"NULL"
14775,106,498,"ROAG_73102_01","Bodaiesti",0,398,"NULL"
14776,106,498,"ROAG_73102_02","Bodaiestii de Sus",0,307,"NULL"
14777,106,498,"ROAG_73102_03","Godeni",0,177,"NULL"
14778,106,498,"ROAG_73102_04","Muierusu",0,61,"NULL"
14779,106,498,"ROAG_73102_05","Negoiesti",0,1378,"NULL"
14780,106,498,"ROAG_73102_06","Odoleni",0,143,"NULL"
14781,106,498,"ROAG_73102_07","Ohaba",0,326,"NULL"
14782,106,498,"ROAG_73102_08","Plostina",0,23,"NULL"
14783,106,498,"ROAG_73102_09","Popesti",0,24,"NULL"
14784,106,498,"ROAG_73102_10","Spineni",0,151,"NULL"
14785,106,498,"ROAG_73102_11","Valea Mare",0,8,"NULL"
14786,106,498,"ROAG_73102_12","Valea Muierii de Jos",0,146,"NULL"
14787,106,498,"ROAG_73317","Marsani",0,4745,"NULL"
14788,106,498,"ROAG_73335","Motatei",0,5403,"NULL"
14789,106,498,"ROAG_73460","Negoi",0,2235,"NULL"
14790,105,498,"ROAG_73488","Catane",0,0,"NULL"
14791,106,498,"ROAG_73497","Catane+Catanele Noi",0,1832,"NULL"
14792,105,498,"ROAG_73503","Orodel",0,0,"NULL"
14793,106,498,"ROAG_73512","Orodel+Cornu",0,1752,"NULL"
