ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
48957,BG2020,BGAG27303_00,Elin Pelin,Project to be implemented after development of regional feasibility study,2.13,Cohesion fund,20291231,20241231,20251231,0,98,2,2.6,,,"Building of collecting system or IAS, Renewal or reconstruction of the collecting system",0.47,Flag Fund/National budget/own funds,"Absence of collection and IAS, Obsolesence of collection system, Discharge of untreated wastewater",NC
48957,BG2020,BGAG77270_00,Hisarya,Project in progress,1.74,Cohesion fund,20231231,20191231,20191231,0,98,2,2.05,,,Renewal or reconstruction of the collecting system,0.31,Flag Fund/National budget/own funds,Obsolesence of collection system,C
48957,BG2020,BGAG66460_00,Simitli,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.91,,,Building of a collecting system or IAS,2.91,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG72343_00,Teteven,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,21.7,,,Building of a collecting system or IAS,21.7,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG20482_00,Devnya,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.5,,,Replacement of IAS with collection system,8.5,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG53535_00,Omurtag,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.02,,,"Replacement of IAS with collecting system, renewal or reconstruction of the collecting system",0.02,Flag Fund/National budget/own funds,"Need of replacement of IAS with collecting system, Obsolesence of collection system",C
48957,BG2020,BGAG65365_00,Sapareva banya,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.97,,,Building of a collecting system or IAS,0.97,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG17974_00,Sredets,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,7.09,,,Replacement of IAS with collecting system,7.09,Flag Fund/National budget/own funds,Need of replacement of IAS with collecting system,C
48957,BG2020,BGAG24030_00,Dulovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,11.55,,,Replacement of IAS with collection system,11.55,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG67653_01,Pamporovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.66,,,Replacement of IAS with collection system,8.66,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG44063_00,Lozen,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20251231,0,98,2,10.41,,,Building of a collecting system or IAS,10.41,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG87338_00,Yakoruda,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.28,,,Building of a collecting system or IAS,1.28,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG68134_01,Kremikovtzi-Seslavtsi (Sofia),"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20251231,0,98,2,22.51,,,Replacement of IAS with collecting system,22.51,Flag Fund/National budget/own funds,Need of replacement of IAS with collecting system,C
48032,EL_UWWTD_2020,EL30011001,ABELAKIA,,3.961,Cohesion fund (CF),20231231,20111231,20161231,4662,100,0,4.66,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL14200301,ABELONAS,,1.9805,Cohesion fund (CF),20231231,20111231,20161231,6042,100,0,2.33,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12204102,ADENDRO,,5.95,Cohesion fund (CF),20231231,20111231,20161231,2073,100,0,7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30010901,AEGINA,,10.965,Cohesion fund (CF),20271231,20221231,20231231,7136,100,0,12.9,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL42100501,AFANTOU,,4.08,Cohesion fund (CF),20271231,20221231,20231231,12500,100,0,4.8,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL300061011,AGHIA MARINA KOROPIOU,,19.9495,Cohesion fund (CF),20271231,20221231,20231231,5000,100,0,23.47,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL41100201,AGHIA PARASKEVI,,2.55,Cohesion fund (CF),20271231,20221231,20231231,2420,100,0,3,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL142018031,AGHIOKABOS,,0.289,Cohesion fund (CF),20231231,20111231,20161231,3663,100,0,0.34,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL41200201,AGHIOS KIRYKOS,,1.9805,Cohesion fund (CF),20231231,20161231,20161231,3733,100,0,2.33,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24400301,AGHIOS KONSTANTINOS,,5.95,Cohesion fund (CF),20271231,20221231,20231231,3870,100,0,7,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24201702,AGHIOS NIKOLAOS,,4.93,Cohesion fund (CF),20231231,20111231,20161231,3816,100,0,5.8,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30005001,AGHIOS STEFANOS,,5.695,Cohesion fund (CF),20231231,20111231,20161231,9696,100,0,6.7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL14300201,AGRIA,,3.91,Cohesion fund (CF),20231231,20111231,20161231,7286,100,0,4.6,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL23200401,AKRATA,,7.14,Cohesion fund (CF),20231231,20111231,20161231,7534,100,0,8.4,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24100301,ALIARTOS,,1.105,Cohesion fund (CF),20231231,20111231,20161231,4763,100,0,1.3,,,Construction of collecting system,,,Absence of collecting system,NC
48957,BG2020,BGAG07079_03,Sarafovo (Burgas),Project proposal in assessment procedure,1.37,Cohesion fund,20231231,20191231,20191231,0,98,2,1.61,,,"Replacement of IAS by collection, rehalilitation or reconstruction of existing collecting system",0.24,Flag Fund/National budget/own funds,"Need of replacement of IAS with collecting system, Obsolesence of collection system",C
48957,BG2020,BGAG70010_00,Stryama,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,13.25,,,Building of a collecting system or IAS,13.25,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG51319_00,Nedelino,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.2,,,Building of a collecting system or IAS,1.2,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG62858_00,Rogosh,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,17.37,,,Building of a collecting system or IAS,17.37,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG63183_00,Rudnik-Cherno more,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,7.1,,,Replacement of IAS with collection,7.1,Flag Fund/National budget/own funds,Need of replacement of IAS with collection,C
48957,BG2020,BGAG58030_00,Pravets,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,5.8,,,Replacement of IAS with collection,5.8,Flag Fund/National budget/own funds,Need of replacement of IAS with collection,C
48957,BG2020,BGAG55021_00,Pavel banya,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.64,,,Replacement of IAS with collection system,1.64,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG27632_00,Etropole,Project to be implemented after development of regional feasibility study,1.45,Cohesion fund,20291231,20241231,20251231,0,98,2,1.7,,,"Replacement of IAS with collection system, rehalilitation or reconstruction of existing collecting system",0.25,Flag Fund/National budget/own funds,"Need of replacement of IAS with collection system, Obsolesence of collection system",C
48957,BG2020,BGAG58503_00,Provadia,Project in progress,1.88,Cohesion fund,20231231,20210630,20211231,0,98,2,2.21,,,Replacement of IAS with collection system,0.33,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG43236_00,Levski,Project to be implemented after development of regional feasibility study,3.71,Cohesion fund,20291231,20241231,20251231,0,98,2,4.36,,,"Building of collecting system or IAS, Renewal or reconstruction of the collecting system",0.65,Flag Fund/National budget/own funds,Obsolesence of collection system,C
48957,BG2020,BGAG07702_00,Byala Slatina,Project in progress,1.88,Cohesion fund,20231231,20190702,20190702,0,98,2,2.21,,,Replacement of IAS with collection system,0.33,Flag Fund/National budget/own funds,Need of replacement of IAS with collection system,C
48957,BG2020,BGAG39846_00,Krivodol,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.606,,,Building of a collecting system or IAS,2.606,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG87240_00,Yagodovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.12,,,Building of a collecting system or IAS,10.12,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG75188_00,Ustina,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.67,,,Building of a collecting system or IAS,9.67,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG40004_00,Krumovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.69,,,Building of a collecting system or IAS,8.69,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG47086_00,Manole,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.58,,,Building of a collecting system or IAS,8.58,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
48957,BG2020,BGAG30065_00,Zavet,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.31,,,Building of a collecting system or IAS,10.31,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
